language,file_path,class_name,smell_type,category,method,line_start,line_end,annotation_kind,evidence
python,Python/SmellyUnannotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_phone_number,,,,Separate field update that contributes to shotgun surgery
python,Python/SmellyUnannotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_email,,,,Separate field update that contributes to shotgun surgery
python,Python/SmellyUnannotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_promotion,,,,Multiple notification methods each handling separate concerns
python,Python/SmellyUnannotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_discount,,,,"Related to `notify_for_promotion`, but managed separately"
python,Python/SmellyUnannotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_new_arrivals,,,,Another notification method that should be unified
python,Python/SmellyUnannotated/Customer.py,Customer,Parallel Inheritance Hierarchies,Change Preventers,apply_discount,,,,Parallel implementation of discount and loyalty points logic
python,Python/SmellyUnannotated/Customer.py,Customer,Parallel Inheritance Hierarchies,Change Preventers,apply_loyalty_points,,,,Another parallel logic similar to `apply_discount`
python,Python/SmellyUnannotated/Customer.py,Customer,Speculative Generality,Dispensables,ask_for_receipt,,,,Method is present but never used in any flow
python,Python/SmellyUnannotated/Customer.py,Customer,Dead Code,Dispensables,another_unused_method,,,,Unused method that can be removed
python,Python/SmellyUnannotated/Customer.py,Customer,Dead Code,Dispensables,yet_another_unused_method,,,,Another unused method
python,Python/SmellyUnannotated/Customer.py,Customer,Duplicate Code,Dispensables,duplicate_complaint,,,,Repeated functionality with identical operations on the same attribute
python,Python/SmellyUnannotated/Customer.py,Customer,Feature Envy,Couplers,order_pizza,,,,Excessive reliance on another class (`pizza_shop`) for core functionality
python,Python/SmellyUnannotated/Customer.py,Customer,Inappropriate Intimacy,Couplers,complain,,,,Accessing another object's internal details (`self.pizza_shop.casher.chef.clean_kitchen()`)
python,Python/SmellyUnannotated/Customer.py,Customer,Message Chains,Couplers,chain_of_methods,,,,Excessive method chaining (`self.pizza_shop.casher.chef.clean_kitchen()`)
python,Python/SmellyUnannotated/Customer.py,Customer,Middle Man,Couplers,middleman_method,,,,Delegates work without adding value
python,Python/SmellyUnannotated/Customer.py,Customer,Long Method,Bloaters,long_complaint_method,,,,"Performs multiple actions in a single method, reducing readability"
python,Python/SmellyUnannotated/Customer.py,Customer,Comments,Dispensables,order_drink,,,,Over-commenting explaining self-explanatory steps
python,Python/SmellyUnannotated/Drink.py,Drink,Data Class,Dispensables,Entire Class,,,,Class only stores data (`drink_type`) without meaningful behavior
python,Python/SmellyUnannotated/Drink.py,Drink,Primitive Obsession,Bloaters,create_order,,,,Uses a primitive (`string`) instead of a more expressive object for drink type
python,Python/SmellyUnannotated/Drink.py,Drink,Primitive Obsession,Bloaters,add_to_order,,,,Uses a primitive (`string`) instead of an object for order processing
python,Python/SmellyUnannotated/Drink.py,Drink,Primitive Obsession,Bloaters,confirm_order,,,,Uses a primitive (`string`) instead of an object for order confirmation
python,Python/SmellyUnannotated/Pizza.py,Pizza,Large Class,Bloaters,Entire Class,,,,"The class mixes pizza properties, customer management, complaints, and discounts, violating SRP"
python,Python/SmellyUnannotated/Pizza.py,Pizza,Primitive Obsession,Bloaters,__init__,,,,Using a primitive (`bool`) for `extra_cheese` instead of a more expressive construct
python,Python/SmellyUnannotated/Pizza.py,Pizza,Data Clumps,Bloaters,__init__,,,,"Grouped customer details (`customer_first_name`, `customer_last_name`, `customer_address`, etc.) that should be encapsulated"
python,Python/SmellyUnannotated/Pizza.py,Pizza,Long Parameter List,Bloaters,order_with_unnecessary_details,,,,"Method receives multiple unrelated parameters (`pizza_type`, `size`, `crust_type`, etc.)"
python,Python/SmellyUnannotated/Pizza.py,Pizza,Switch Statements,Object-Orientation Abusers,handle_complaint,,,,Overuse of if-else statements to handle different complaints
python,Python/SmellyUnannotated/Pizza.py,Pizza,Temporary Field,Object-Orientation Abusers,__init__,,,,"Fields (`temp_discount_code`, `temp_order_note`) used only under specific conditions"
python,Python/SmellyUnannotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_info,,,,Multiple update methods modifying individual fields instead of a single encapsulated update
python,Python/SmellyUnannotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_name,,,,Splitting name updates across different methods instead of a single encapsulated update
python,Python/SmellyUnannotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_address,,,,"Similar to `update_customer_name`, updates should be encapsulated"
python,Python/SmellyUnannotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_phone_number,,,,Separate field update that contributes to shotgun surgery
python,Python/SmellyUnannotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_email,,,,Separate field update that contributes to shotgun surgery
python,Python/SmellyUnannotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_promotion,,,,Multiple notification methods each handling separate concerns
python,Python/SmellyUnannotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_discount,,,,"Related to `notify_for_promotion`, but managed separately"
python,Python/SmellyUnannotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_new_arrivals,,,,Another notification method that should be unified
python,Python/SmellyUnannotated/Pizza.py,Pizza,Parallel Inheritance Hierarchies,Change Preventers,apply_discount,,,,Parallel implementation of discount and loyalty points logic
python,Python/SmellyUnannotated/Pizza.py,Pizza,Parallel Inheritance Hierarchies,Change Preventers,apply_loyalty_points,,,,Another parallel logic similar to `apply_discount`
python,Python/SmellyUnannotated/Pizza.py,Pizza,Speculative Generality,Dispensables,ask_for_receipt,,,,Method is present but never used in any flow
python,Python/SmellyUnannotated/Pizza.py,Pizza,Dead Code,Dispensables,another_unused_method,,,,Unused method that can be removed
python,Python/SmellyUnannotated/Pizza.py,Pizza,Dead Code,Dispensables,yet_another_unused_method,,,,Another unused method
python,Python/SmellyUnannotated/Pizza.py,Pizza,Duplicate Code,Dispensables,duplicate_method,,,,Repeated functionality with identical operations on the same attribute
python,Python/SmellyUnannotated/Pizza.py,Pizza,Message Chains,Couplers,chain_of_methods,,,,"Excessive method chaining (`self.update_customer_address(""123 Street"")`)"
python,Python/SmellyUnannotated/Pizza.py,Pizza,Middle Man,Couplers,middleman_method,,,,Delegates work without adding value
python,Python/SmellyUnannotated/Pizza.py,Pizza,Inappropriate Intimacy,Couplers,access_internal_details,,,,"Accesses internal attributes (`self.size`, `self.dough_type`, `self.topping`)"
python,Python/SmellyUnannotated/Pizza.py,Pizza,Long Method,Bloaters,long_method,,,,"Performs multiple actions in a single method, reducing readability"
python,Python/SmellyUnannotated/Shop.py,Shop,Large Class,Bloaters,Entire Class,,,,"The class has too many responsibilities (order processing, notifications, customer management, etc.)"
python,Python/SmellyUnannotated/Shop.py,Shop,Primitive Obsession,Bloaters,__init__,,,,Using a primitive (`bool`) for `frequent_customer_discount` instead of a more expressive construct
python,Python/SmellyUnannotated/Shop.py,Shop,Data Clumps,Bloaters,__init__,,,,"Grouped customer details (`first_name`, `last_name`, `address`, `phone_number`, `email`) that should be encapsulated"
python,Python/SmellyUnannotated/Shop.py,Shop,Long Parameter List,Bloaters,order_with_unnecessary_details,,,,"Method receives multiple unrelated parameters (`first_name`, `last_name`, etc.)"
python,Python/SmellyUnannotated/Shop.py,Shop,Switch Statements,Object-Orientation Abusers,handle_complaint,,,,Overuse of if-else statements to handle different complaints
python,Python/SmellyUnannotated/Shop.py,Shop,Temporary Field,Object-Orientation Abusers,__init__,,,,"Fields (`temp_discount_code`, `temp_order_note`) used only under specific conditions"
python,Python/SmellyUnannotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_contact_info,,,,Multiple update methods modifying individual fields instead of a single encapsulated update
python,Python/SmellyUnannotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_name,,,,Splitting name updates across different methods instead of a single encapsulated update
python,Python/SmellyUnannotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_address,,,,"Similar to `update_name`, updates should be encapsulated"
python,Python/SmellyUnannotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_phone_number,,,,Separate field update that contributes to shotgun surgery
python,Python/SmellyUnannotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_email,,,,Separate field update that contributes to shotgun surgery
python,Python/SmellyUnannotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_promotion,,,,Multiple notification methods each handling separate concerns
python,Python/SmellyUnannotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_discount,,,,"Related to `notify_for_promotion`, but managed separately"
python,Python/SmellyUnannotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_new_arrivals,,,,Another notification method that should be unified
python,Python/SmellyUnannotated/Shop.py,Shop,Parallel Inheritance Hierarchies,Change Preventers,apply_discount,,,,Parallel implementation of discount and loyalty points logic
python,Python/SmellyUnannotated/Shop.py,Shop,Parallel Inheritance Hierarchies,Change Preventers,apply_loyalty_points,,,,Another parallel logic similar to `apply_discount`
python,Python/SmellyUnannotated/Shop.py,Shop,Speculative Generality,Dispensables,ask_for_receipt,,,,Method is present but never used in any flow
python,Python/SmellyUnannotated/Shop.py,Shop,Dead Code,Dispensables,another_unused_method,,,,Unused method that can be removed
python,Python/SmellyUnannotated/Shop.py,Shop,Dead Code,Dispensables,yet_another_unused_method,,,,Another unused method
python,Python/SmellyUnannotated/Shop.py,Shop,Message Chains,Couplers,chain_of_methods,,,,Excessive method chaining (`self.casher.chef.clean_kitchen()`)
python,Python/SmellyUnannotated/Shop.py,Shop,Middle Man,Couplers,middleman_method,,,,Delegates work without adding value
python,Python/SmellyUnannotated/Shop.py,Shop,Inappropriate Intimacy,Couplers,access_internal_details,,,,Accesses internal attributes (`self.casher.chef.busy`)
python,Python/SmellyUnannotated/Shop.py,Shop,Long Method,Bloaters,long_method,,,,"Performs multiple actions in a single method, reducing readability"
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Large Class,Bloaters,Entire Class,,,,"The class handles multiple responsibilities: order taking, complaints, discounts, customer contact, and deliveries"
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Primitive Obsession,Bloaters,constructor,,,,Using a primitive (`boolean`) for `frequentCustomerDiscount` instead of a more expressive construct
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Data Clumps,Bloaters,constructor,,,,"Grouped customer details (`firstName`, `lastName`, `address`, `phoneNumber`, `email`) should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Switch Statements,Object-Orientation Abusers,handleComplaint,,,,Overuse of if-else statements to handle different complaints
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateContactInfo,,,,Multiple update methods modifying individual fields instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateName,,,,Splitting name updates across different methods instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateAddress,,,,"Similar to `updateName`, updates should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updatePhoneNumber,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateEmail,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForPromotion,,,,Multiple notification methods each handling separate concerns
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForDiscount,,,,"Related to `notifyForPromotion`, but managed separately"
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForNewArrivals,,,,Another notification method that should be unified
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Parallel Inheritance Hierarchies,Change Preventers,applyDiscount,,,,Parallel implementation of discount and loyalty points logic
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Parallel Inheritance Hierarchies,Change Preventers,applyLoyaltyPoints,,,,Another parallel logic similar to `applyDiscount`
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Speculative Generality,Dispensables,askForReceipt,,,,Method is present but never used in any flow
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Dead Code,Dispensables,anotherUnusedMethod,,,,Unused method that can be removed
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Inappropriate Intimacy,Couplers,accessInternalDetails,,,,Accessing internal attributes (`this.chef.busy`)
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Message Chains,Couplers,chainOfMethods,,,,Excessive method chaining (`this.chef.cleanKitchen()`)
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Middle Man,Couplers,middlemanMethod,,,,Delegates work without adding value
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Long Method,Bloaters,longMethod,,,,"Performs multiple actions in a single method, reducing readability"
javascript,JavaScript/SmellyUnannotated/Cashier.js,Cashier,Duplicate Code,Dispensables,duplicateMethod,,,,Repeated functionality with identical operations on the same attribute
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Large Class,Bloaters,Entire Class,,,,"The class handles multiple responsibilities: baking, delivering, cleaning, notifications, complaints, and discounts"
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Primitive Obsession,Bloaters,constructor,,,,Using a primitive (`boolean`) for `frequentCustomerDiscount` instead of a more expressive construct
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Data Clumps,Bloaters,constructor,,,,"Grouped chef details (`firstName`, `lastName`, `address`, `phoneNumber`, `email`) should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Switch Statements,Object-Orientation Abusers,handleComplaint,,,,Overuse of if-else statements to handle different complaints
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateContactInfo,,,,Multiple update methods modifying individual fields instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateName,,,,Splitting name updates across different methods instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateAddress,,,,"Similar to `updateName`, updates should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updatePhoneNumber,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateEmail,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForPromotion,,,,Multiple notification methods each handling separate concerns
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForDiscount,,,,"Related to `notifyForPromotion`, but managed separately"
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForNewArrivals,,,,Another notification method that should be unified
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Parallel Inheritance Hierarchies,Change Preventers,applyDiscount,,,,Parallel implementation of discount and loyalty points logic
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Parallel Inheritance Hierarchies,Change Preventers,applyLoyaltyPoints,,,,Another parallel logic similar to `applyDiscount`
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Speculative Generality,Dispensables,askForReceipt,,,,Method is present but never used in any flow
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Dead Code,Dispensables,anotherUnusedMethod,,,,Unused method that can be removed
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Inappropriate Intimacy,Couplers,accessInternalDetails,,,,Accessing internal attributes (`this.pizza`)
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Message Chains,Couplers,chainOfMethods,,,,Excessive method chaining (`this.cleanKitchen()`)
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Middle Man,Couplers,middlemanMethod,,,,Delegates work without adding value
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Long Method,Bloaters,longMethod,,,,"Performs multiple actions in a single method, reducing readability"
javascript,JavaScript/SmellyUnannotated/Chef.js,Chef,Duplicate Code,Dispensables,duplicateMethod,,,,Repeated functionality with identical operations on the same attribute
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Large Class,Bloaters,Entire Class,,,,"The class handles multiple responsibilities: ordering, complaints, contact updates, notifications, and discounts"
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Primitive Obsession,Bloaters,constructor,,,,Using a primitive (`boolean`) for `frequentCustomerDiscount` instead of a more expressive construct
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Data Clumps,Bloaters,constructor,,,,"Grouped customer details (`firstName`, `lastName`, `address`, `phoneNumber`, `email`) should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Switch Statements,Object-Orientation Abusers,handleComplaint,,,,Overuse of if-else statements to handle different complaints
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateContactInfo,,,,Multiple update methods modifying individual fields instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateName,,,,Splitting name updates across different methods instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateAddress,,,,"Similar to `updateName`, updates should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updatePhoneNumber,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateEmail,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForPromotion,,,,Multiple notification methods each handling separate concerns
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForDiscount,,,,"Related to `notifyForPromotion`, but managed separately"
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForNewArrivals,,,,Another notification method that should be unified
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Parallel Inheritance Hierarchies,Change Preventers,applyDiscount,,,,Parallel implementation of discount and loyalty points logic
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Parallel Inheritance Hierarchies,Change Preventers,applyLoyaltyPoints,,,,Another parallel logic similar to `applyDiscount`
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Speculative Generality,Dispensables,askForReceipt,,,,Method is present but never used in any flow
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Dead Code,Dispensables,anotherUnusedMethod,,,,Unused method that can be removed
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Feature Envy,Couplers,orderPizza,,,,Excessive reliance on another class (`Shop`) for core functionality
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Inappropriate Intimacy,Couplers,complain,,,,Accessing another object's internal details (`Shop.casher.cleanKitchen()`)
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Message Chains,Couplers,chainOfMethods,,,,Excessive method chaining (`Shop.casher.chef.cleanKitchen()`)
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Middle Man,Couplers,middlemanMethod,,,,Delegates work without adding value
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Long Method,Bloaters,longComplaintMethod,,,,"Performs multiple actions in a single method, reducing readability"
javascript,JavaScript/SmellyUnannotated/Customer.js,Customer,Duplicate Code,Dispensables,duplicateComplaint,,,,Repeated functionality with identical operations on the same attribute
javascript,JavaScript/SmellyUnannotated/Drink.js,Drink,Data Class,Dispensables,Entire Class,,,,Class only stores data (`drinkType`) without meaningful behavior
javascript,JavaScript/SmellyUnannotated/Drink.js,Drink,Primitive Obsession,Bloaters,createOrder,,,,Uses a primitive (`string`) instead of a more expressive object for drink type
javascript,JavaScript/SmellyUnannotated/Drink.js,Drink,Primitive Obsession,Bloaters,addToOrder,,,,Uses a primitive (`string`) instead of an object for order processing
javascript,JavaScript/SmellyUnannotated/Drink.js,Drink,Primitive Obsession,Bloaters,confirmOrder,,,,Uses a primitive (`string`) instead of an object for order confirmation
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Large Class,Bloaters,Entire Class,,,,"The class handles multiple responsibilities: pizza properties, customer info, notifications, and complaints"
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Primitive Obsession,Bloaters,constructor,,,,Using a primitive (`boolean`) for `extraCheese` instead of a more expressive construct
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Data Clumps,Bloaters,constructor,,,,"Grouped customer details (`customerFirstName`, `customerLastName`, `customerAddress`, etc.) should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,,,,"Method receives multiple unrelated parameters (`pizzaType`, `size`, `crustType`, etc.)"
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Switch Statements,Object-Orientation Abusers,handleComplaint,,,,Overuse of if-else statements to handle different complaints
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Temporary Field,Object-Orientation Abusers,constructor,,,,"Fields (`tempDiscountCode`, `tempOrderNote`) used only under specific conditions"
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerInfo,,,,Multiple update methods modifying individual fields instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerName,,,,Splitting name updates across different methods instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerAddress,,,,"Similar to `updateCustomerName`, updates should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerPhoneNumber,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerEmail,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForPromotion,,,,Multiple notification methods each handling separate concerns
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForDiscount,,,,"Related to `notifyForPromotion`, but managed separately"
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForNewArrivals,,,,Another notification method that should be unified
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Parallel Inheritance Hierarchies,Change Preventers,applyDiscount,,,,Parallel implementation of discount and loyalty points logic
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Parallel Inheritance Hierarchies,Change Preventers,applyLoyaltyPoints,,,,Another parallel logic similar to `applyDiscount`
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Speculative Generality,Dispensables,askForReceipt,,,,Method is present but never used in any flow
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Dead Code,Dispensables,anotherUnusedMethod,,,,Unused method that can be removed
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Dead Code,Dispensables,yetAnotherUnusedMethod,,,,Another unused method
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Duplicate Code,Dispensables,duplicateMethod,,,,Repeated functionality with identical operations on the same attribute
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Message Chains,Couplers,chainOfMethods,,,,"Excessive method chaining (`this.updateCustomerAddress(""123 Street"")`)"
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Middle Man,Couplers,middlemanMethod,,,,Delegates work without adding value
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Inappropriate Intimacy,Couplers,accessInternalDetails,,,,"Accessing internal attributes (`this.size`, `this.doughType`, `this.topping`)"
javascript,JavaScript/SmellyUnannotated/Pizza.js,Pizza,Long Method,Bloaters,longMethod,,,,"Performs multiple actions in a single method, reducing readability"
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Large Class,Bloaters,Entire Class,,,,"The class handles multiple responsibilities: order processing, customer contact updates, notifications, and discounts"
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Primitive Obsession,Bloaters,constructor,,,,Using a primitive (`boolean`) for `frequentCustomerDiscount` instead of a more expressive construct
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Data Clumps,Bloaters,constructor,,,,"Grouped customer details (`firstName`, `lastName`, `address`, `phoneNumber`, `email`) should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Switch Statements,Object-Orientation Abusers,handleComplaint,,,,Overuse of if-else statements to handle different complaints
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateContactInfo,,,,Multiple update methods modifying individual fields instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateName,,,,Splitting name updates across different methods instead of a single encapsulated update
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateAddress,,,,"Similar to `updateName`, updates should be encapsulated"
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updatePhoneNumber,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateEmail,,,,Separate field update that contributes to shotgun surgery
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForPromotion,,,,Multiple notification methods each handling separate concerns
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForDiscount,,,,"Related to `notifyForPromotion`, but managed separately"
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForNewArrivals,,,,Another notification method that should be unified
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Parallel Inheritance Hierarchies,Change Preventers,applyDiscount,,,,Parallel implementation of discount and loyalty points logic
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Parallel Inheritance Hierarchies,Change Preventers,applyLoyaltyPoints,,,,Another parallel logic similar to `applyDiscount`
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Speculative Generality,Dispensables,askForReceipt,,,,Method is present but never used in any flow
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Dead Code,Dispensables,anotherUnusedMethod,,,,Unused method that can be removed
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Dead Code,Dispensables,yetAnotherUnusedMethod,,,,Another unused method
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Message Chains,Couplers,chainOfMethods,,,,Excessive method chaining (`this.casher.chef.cleanKitchen()`)
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Middle Man,Couplers,middlemanMethod,,,,Delegates work without adding value
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Inappropriate Intimacy,Couplers,accessInternalDetails,,,,Accessing internal attributes (`this.casher.chef.busy`)
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Long Method,Bloaters,longMethod,,,,"Performs multiple actions in a single method, reducing readability"
javascript,JavaScript/SmellyUnannotated/Shop.js,Shop,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,,,,Method receives multiple unrelated parameters
