language,file_path,class_name,smell_type,category,method,line_start,line_end,annotation_kind,evidence
python,Python/SmellyAnnotated/Chef.py,Chef,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_loyalty_points,94,95,block,        # Parallel Inheritance Hierarchies (method to apply loyalty points)
python,Python/SmellyAnnotated/Chef.py,Chef,Switch Statements,Object-Orientation Abusers,handle_complaint,98,106,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Chef.py,Chef,Speculative Generality,Dispensables,ask_for_receipt,109,109,inline,"        print(""Customer is asking for a receipt."")  # Speculative Generality (unused method)"
python,Python/SmellyAnnotated/Chef.py,Chef,Dead Code,Dispensables,another_unused_method,112,112,inline,        pass  # Dead Code (method is never called)
python,Python/SmellyAnnotated/Chef.py,Chef,Dead Code,Dispensables,yet_another_unused_method,115,115,inline,        pass  # More Dead Code
python,Python/SmellyAnnotated/Chef.py,Chef,Long Method,Bloaters,long_method,118,131,block,        # Long Method (too many tasks in a single method)
python,Python/SmellyAnnotated/Chef.py,Chef,Long Parameter List,Bloaters,order_with_unnecessary_details,134,138,block,        # Long Parameter List (too many parameters in the method)
python,Python/SmellyAnnotated/Chef.py,Chef,Duplicate Code,Dispensables,duplicate_method,141,144,block,        # Duplicate Code (repeating functionality)
python,Python/SmellyAnnotated/Chef.py,Chef,Message Chains,Couplers,chain_of_methods,147,149,block,        # Message Chain (calling methods on objects returned by another method)
python,Python/SmellyAnnotated/Chef.py,Chef,Middle Man,Couplers,middleman_method,152,154,block,        # Middle Man (methods that delegate to other methods)
python,Python/SmellyAnnotated/Chef.py,Chef,Inappropriate Intimacy,Couplers,access_internal_details,164,165,block,        # Inappropriate Intimacy (accessing internal details of another class)
python,Python/SmellyAnnotated/Chef.py,Chef,Refused Bequest,Object-Orientation Abusers,refused_bequest,168,169,block,        # Refused Bequest (method that should be inherited but is empty)
python,Python/SmellyAnnotated/Customer.py,Customer,Control Coupling,Couplers,__init__,12,12,inline,        self.pizza_shop = pizza_shop  # Dependency Injection (Control Coupling)
python,Python/SmellyAnnotated/Customer.py,Customer,Primitive Obsession,Bloaters,__init__,13,13,inline,        self.frequent_customer_discount = False  # Primitive Obsession
python,Python/SmellyAnnotated/Customer.py,Customer,Data Clumps,Bloaters,__init__,15,20,block,        # Data Clumps
python,Python/SmellyAnnotated/Customer.py,Customer,Temporary Field,Object-Orientation Abusers,__init__,22,24,block,        # Temporary Fields
python,Python/SmellyAnnotated/Customer.py,Customer,Lazy Class,Dispensables,__init__,26,27,block,        # Lazy Class
python,Python/SmellyAnnotated/Customer.py,Customer,Feature Envy,Couplers,order_pizza,31,31,inline,        self.pizza_shop.receive_order(pizza_type)  # Feature Envy (refers to another class to do its work)
python,Python/SmellyAnnotated/Customer.py,Customer,Inappropriate Intimacy,Couplers,complain,35,35,inline,        self.pizza_shop.casher.calm_customer_down()  # Inappropriate Intimacy (accessing another object's internal details)
python,Python/SmellyAnnotated/Customer.py,Customer,Inappropriate Intimacy,Couplers,complain,36,36,inline,        self.pizza_shop.casher.chef.clean_kitchen()  # Inappropriate Intimacy (accessing another object's internal details)
python,Python/SmellyAnnotated/Customer.py,Customer,Speculative Generality,Dispensables,ask_for_receipt,39,39,inline,"        print(""Customer is asking for a receipt."")  # Speculative Generality (unused method)"
python,Python/SmellyAnnotated/Customer.py,Customer,Dead Code,Dispensables,another_unused_method,42,42,inline,        pass  # Dead Code (method is never called)
python,Python/SmellyAnnotated/Customer.py,Customer,Dead Code,Dispensables,yet_another_unused_method,45,45,inline,        pass  # More Dead Code
python,Python/SmellyAnnotated/Customer.py,Customer,Long Method,Bloaters,long_complaint_method,48,56,block,        # Long Method (too many complaints handled in one method)
python,Python/SmellyAnnotated/Customer.py,Customer,Long Parameter List,Bloaters,order_with_unnecessary_details,59,61,block,        # Long Parameter List (too many parameters in the method)
python,Python/SmellyAnnotated/Customer.py,Customer,Duplicate Code,Dispensables,duplicate_complaint,64,69,block,        # Duplicate Code (repeating complaint functionality)
python,Python/SmellyAnnotated/Customer.py,Customer,Message Chains,Couplers,chain_of_methods,72,74,block,        # Message Chain (calling methods on objects returned by another method)
python,Python/SmellyAnnotated/Customer.py,Customer,Middle Man,Couplers,middleman_method,77,79,block,        # Middle Man (methods that delegate to other methods)
python,Python/SmellyAnnotated/Customer.py,Customer,Inappropriate Intimacy,Couplers,access_internal_details,89,90,block,        # Inappropriate Intimacy (accessing internal details of another class)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_contact_info,93,98,block,        # Shotgun Surgery (changing multiple methods to update contact info)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_name,101,103,block,        # Shotgun Surgery (separate method to update name)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_address,106,107,block,        # Shotgun Surgery (separate method to update address)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_phone_number,110,111,block,        # Shotgun Surgery (separate method to update phone number)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_email,114,115,block,        # Shotgun Surgery (separate method to update email)
python,Python/SmellyAnnotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_promotion,118,119,block,        # Divergent Change (method to notify for promotion)
python,Python/SmellyAnnotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_discount,122,123,block,        # Divergent Change (method to notify for discount)
python,Python/SmellyAnnotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_new_arrivals,126,127,block,        # Divergent Change (method to notify for new arrivals)
python,Python/SmellyAnnotated/Customer.py,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_discount,130,131,block,        # Parallel Inheritance Hierarchies (method to apply discount)
python,Python/SmellyAnnotated/Customer.py,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_loyalty_points,134,135,block,        # Parallel Inheritance Hierarchies (method to apply loyalty points)
python,Python/SmellyAnnotated/Customer.py,Customer,Switch Statements,Object-Orientation Abusers,handle_complaint,138,146,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Customer.py,Customer,Refused Bequest,Object-Orientation Abusers,refused_bequest,149,150,block,        # Refused Bequest (method that should be inherited but is empty)
python,Python/SmellyAnnotated/Customer.py,Customer,Comments,Dispensables,order_drink,153,153,block,        # Unnecessary Comments (explaining what each line does)
python,Python/SmellyAnnotated/Drink.py,Drink,Data Class,Dispensables,__init__,9,11,method-scope,    # Data Class
python,Python/SmellyAnnotated/Drink.py,Drink,Primitive Obsession,Bloaters,create_order,13,16,method-scope,    # Primitive Obsession
python,Python/SmellyAnnotated/Drink.py,Drink,Primitive Obsession,Bloaters,add_to_order,17,19,method-scope,    # Primitive Obsession
python,Python/SmellyAnnotated/Pizza.py,Pizza,Primitive Obsession,Bloaters,__init__,15,16,block,        # Primitive Obsession
python,Python/SmellyAnnotated/Pizza.py,Pizza,Data Clumps,Bloaters,__init__,18,23,block,        # Data Clumps
python,Python/SmellyAnnotated/Pizza.py,Pizza,Temporary Field,Object-Orientation Abusers,__init__,25,27,block,        # Temporary Fields
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_info,39,44,block,        # Shotgun Surgery (changing multiple methods to update contact info)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_name,47,49,block,        # Shotgun Surgery (separate method to update name)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_address,52,53,block,        # Shotgun Surgery (separate method to update address)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_phone_number,56,57,block,        # Shotgun Surgery (separate method to update phone number)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_email,60,61,block,        # Shotgun Surgery (separate method to update email)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_promotion,64,65,block,        # Divergent Change (method to notify for promotion)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_discount,68,69,block,        # Divergent Change (method to notify for discount)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_new_arrivals,72,73,block,        # Divergent Change (method to notify for new arrivals)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_discount,76,77,block,        # Parallel Inheritance Hierarchies (method to apply discount)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_loyalty_points,80,81,block,        # Parallel Inheritance Hierarchies (method to apply loyalty points)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Switch Statements,Object-Orientation Abusers,handle_complaint,84,92,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Speculative Generality,Dispensables,ask_for_receipt,95,95,inline,"        print(""Customer is asking for a receipt."")  # Speculative Generality (unused method)"
python,Python/SmellyAnnotated/Pizza.py,Pizza,Dead Code,Dispensables,another_unused_method,98,98,inline,        pass  # Dead Code (method is never called)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Dead Code,Dispensables,yet_another_unused_method,101,101,inline,        pass  # More Dead Code
python,Python/SmellyAnnotated/Pizza.py,Pizza,Long Method,Bloaters,long_method,104,115,block,        # Long Method (too many tasks in a single method)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Long Parameter List,Bloaters,order_with_unnecessary_details,118,123,block,        # Long Parameter List (too many parameters in the method)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Duplicate Code,Dispensables,duplicate_method,126,129,block,        # Duplicate Code (repeating functionality)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Message Chains,Couplers,chain_of_methods,132,134,block,        # Message Chain (calling methods on objects returned by another method)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Middle Man,Couplers,middleman_method,137,139,block,        # Middle Man (methods that delegate to other methods)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Inappropriate Intimacy,Couplers,access_internal_details,149,150,block,        # Inappropriate Intimacy (accessing internal details of another class)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Refused Bequest,Object-Orientation Abusers,refused_bequest,153,154,block,        # Refused Bequest (method that should be inherited but is empty)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Refused Bequest,Object-Orientation Abusers,__init__,160,160,inline,"        self.cheese_type = ""Mozzarella""  # Refused Bequest"
python,Python/SmellyAnnotated/Pizza.py,Pizza,Switch Statements,Object-Orientation Abusers,handle_complaint,163,167,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Shop.py,Shop,Primitive Obsession,Bloaters,__init__,19,20,block,        # Primitive Obsession
python,Python/SmellyAnnotated/Shop.py,Shop,Data Clumps,Bloaters,__init__,22,27,block,        # Data Clumps
python,Python/SmellyAnnotated/Shop.py,Shop,Temporary Field,Object-Orientation Abusers,__init__,29,31,block,        # Temporary Fields
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_contact_info,51,56,block,        # Shotgun Surgery (changing multiple methods to update contact info)
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_name,59,61,block,        # Shotgun Surgery (separate method to update name)
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_address,64,65,block,        # Shotgun Surgery (separate method to update address)
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_phone_number,68,69,block,        # Shotgun Surgery (separate method to update phone number)
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_email,72,73,block,        # Shotgun Surgery (separate method to update email)
python,Python/SmellyAnnotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_promotion,76,77,block,        # Divergent Change (method to notify for promotion)
python,Python/SmellyAnnotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_discount,80,81,block,        # Divergent Change (method to notify for discount)
python,Python/SmellyAnnotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_new_arrivals,84,85,block,        # Divergent Change (method to notify for new arrivals)
python,Python/SmellyAnnotated/Shop.py,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_discount,88,89,block,        # Parallel Inheritance Hierarchies (method to apply discount)
python,Python/SmellyAnnotated/Shop.py,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_loyalty_points,92,93,block,        # Parallel Inheritance Hierarchies (method to apply loyalty points)
python,Python/SmellyAnnotated/Shop.py,Shop,Switch Statements,Object-Orientation Abusers,handle_complaint,96,104,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Shop.py,Shop,Speculative Generality,Dispensables,ask_for_receipt,107,107,inline,"        print(""Customer is asking for a receipt."")  # Speculative Generality (unused method)"
python,Python/SmellyAnnotated/Shop.py,Shop,Dead Code,Dispensables,another_unused_method,110,110,inline,        pass  # Dead Code (method is never called)
python,Python/SmellyAnnotated/Shop.py,Shop,Dead Code,Dispensables,yet_another_unused_method,113,113,inline,        pass  # More Dead Code
python,Python/SmellyAnnotated/Shop.py,Shop,Message Chains,Couplers,chain_of_methods,116,118,block,        # Message Chain (calling methods on objects returned by another method)
python,Python/SmellyAnnotated/Shop.py,Shop,Middle Man,Couplers,middleman_method,121,123,block,        # Middle Man (methods that delegate to other methods)
python,Python/SmellyAnnotated/Shop.py,Shop,Inappropriate Intimacy,Couplers,access_internal_details,133,134,block,        # Inappropriate Intimacy (accessing internal details of another class)
python,Python/SmellyAnnotated/Shop.py,Shop,Long Method,Bloaters,long_method,137,153,block,        # Long Method (too many tasks in a single method)
python,Python/SmellyAnnotated/Shop.py,Shop,Long Parameter List,Bloaters,order_with_unnecessary_details,156,161,block,        # Long Parameter List (too many parameters in the method)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Control Coupling,Couplers,constructor,13,13,inline,        this.chef = chef; // Control Coupling
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Primitive Obsession,Bloaters,constructor,14,14,inline,        this.frequentCustomerDiscount = false; // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Data Clumps,Bloaters,constructor,16,21,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Temporary Field,Object-Orientation Abusers,constructor,23,26,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Feature Envy,Couplers,takeOrder,30,30,inline,        this.chef.bakePizza(pizzaType); // Feature Envy
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Inappropriate Intimacy,Couplers,calmCustomerDown,40,40,inline,        this.chef.cleanKitchen(); // Inappropriate Intimacy
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Speculative Generality,Dispensables,askForReceipt,48,48,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Dead Code,Dispensables,anotherUnusedMethod,52,53,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Dead Code,Dispensables,yetAnotherUnusedMethod,56,57,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Long Method,Bloaters,longMethod,60,67,block,        // Long Method (too many tasks in a single method)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,70,75,block,        // Long Parameter List (too many parameters in the method)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Duplicate Code,Dispensables,duplicateMethod,78,82,block,        // Duplicate Code (repeating functionality)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Message Chains,Couplers,chainOfMethods,85,88,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Middle Man,Couplers,middlemanMethod,91,94,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Inappropriate Intimacy,Couplers,accessInternalDetails,106,108,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateContactInfo,111,117,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateName,120,123,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateAddress,126,128,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updatePhoneNumber,131,133,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateEmail,136,138,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForPromotion,141,143,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForDiscount,146,148,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForNewArrivals,151,153,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,156,158,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,161,163,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Switch Statements,Object-Orientation Abusers,handleComplaint,166,169,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Refused Bequest,Object-Orientation Abusers,refusedBequest,179,181,block,        // Refused Bequest (method that should be inherited but is empty)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Primitive Obsession,Bloaters,constructor,19,20,block,        // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Data Clumps,Bloaters,constructor,22,27,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Temporary Field,Object-Orientation Abusers,constructor,29,32,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateContactInfo,59,65,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateName,68,71,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateAddress,74,76,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updatePhoneNumber,79,81,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateEmail,84,86,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForPromotion,89,91,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForDiscount,94,96,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForNewArrivals,99,101,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,104,106,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,109,111,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Switch Statements,Object-Orientation Abusers,handleComplaint,114,117,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Speculative Generality,Dispensables,askForReceipt,127,127,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Dead Code,Dispensables,anotherUnusedMethod,131,132,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Dead Code,Dispensables,yetAnotherUnusedMethod,135,136,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Long Method,Bloaters,longMethod,139,153,block,        // Long Method (too many tasks in a single method)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,156,161,block,        // Long Parameter List (too many parameters in the method)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Duplicate Code,Dispensables,duplicateMethod,164,168,block,        // Duplicate Code (repeating functionality)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Message Chains,Couplers,chainOfMethods,171,174,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Middle Man,Couplers,middlemanMethod,177,180,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Inappropriate Intimacy,Couplers,accessInternalDetails,192,194,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Refused Bequest,Object-Orientation Abusers,refusedBequest,197,199,block,        // Refused Bequest (method that should be inherited but is empty)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Control Coupling,Couplers,constructor,13,13,inline,        this.Shop = Shop; // Dependency Injection (Control Coupling)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Primitive Obsession,Bloaters,constructor,14,14,inline,        this.frequentCustomerDiscount = false; // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Data Clumps,Bloaters,constructor,16,21,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Temporary Field,Object-Orientation Abusers,constructor,23,25,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Lazy Class,Dispensables,constructor,27,29,block,        // Lazy Class
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Feature Envy,Couplers,orderPizza,33,33,inline,        this.Shop.receiveOrder(pizzaType); // Feature Envy (refers to another class to do its work)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Inappropriate Intimacy,Couplers,complain,38,38,inline,        this.Shop.casher.calmCustomerDown(); // Inappropriate Intimacy (accessing another object's internal details)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Inappropriate Intimacy,Couplers,complain,39,39,inline,        this.Shop.casher.chef.cleanKitchen(); // Inappropriate Intimacy (accessing another object's internal details)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Speculative Generality,Dispensables,askForReceipt,43,43,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Dead Code,Dispensables,anotherUnusedMethod,47,48,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Dead Code,Dispensables,yetAnotherUnusedMethod,51,52,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Long Method,Bloaters,longComplaintMethod,55,64,block,        // Long Method (too many complaints handled in one method)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,67,72,block,        // Long Parameter List (too many parameters in the method)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Duplicate Code,Dispensables,duplicateComplaint,75,81,block,        // Duplicate Code (repeating complaint functionality)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Message Chains,Couplers,chainOfMethods,84,87,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Middle Man,Couplers,middlemanMethod,90,93,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Inappropriate Intimacy,Couplers,accessInternalDetails,105,107,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateContactInfo,110,116,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateName,119,122,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateAddress,125,127,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updatePhoneNumber,130,132,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateEmail,135,137,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForPromotion,140,142,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForDiscount,145,147,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForNewArrivals,150,152,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,155,157,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,160,162,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Switch Statements,Object-Orientation Abusers,handleComplaint,165,168,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Refused Bequest,Object-Orientation Abusers,refusedBequest,178,179,block,        // Refused Bequest (method that should be inherited but is empty)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Comments,Dispensables,orderDrink,182,190,block,        // Unnecessary Comments (explaining what each line does)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Primitive Obsession,Bloaters,constructor,15,16,block,        // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Data Clumps,Bloaters,constructor,18,23,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Temporary Field,Object-Orientation Abusers,constructor,25,28,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerInfo,43,49,block,        // Shotgun Surgery (changing multiple methods to update contact info)
